route	step	geom
4	3	LINESTRING (139.72094 35.700160000000004, 139.72088000000002 35.700120000000005, 139.72084 35.700100000000006, 139.72080000000003 35.70008, 139.72076 35.70006, 139.72068000000002 35.700030000000005, 139.72061000000002 35.7, 139.72055 35.699980000000004, 139.72049 35.69995, 139.72018 35.69984, 139.72006000000002 35.6998, 139.71993 35.69975, 139.71977 35.69971, 139.71958 35.699650000000005, 139.71954000000002 35.69964, 139.71903 35.69948, 139.71894 35.69946, 139.71883000000003 35.69943, 139.71863000000002 35.69937, 139.71859 35.69937, 139.71851 35.69934, 139.71844000000002 35.69932, 139.71811000000002 35.69921, 139.71782000000002 35.699110000000005, 139.71753 35.699020000000004, 139.71748000000002 35.699000000000005, 139.71742 35.69899, 139.71694000000002 35.69883, 139.71688 35.69881, 139.71667000000002 35.698730000000005, 139.71656000000002 35.698690000000006, 139.71651 35.69867, 139.71641000000002 35.69863, 139.71634 35.698600000000006, 139.71626 35.69856, 139.71615 35.698510000000006, 139.71587000000002 35.698370000000004, 139.71582 35.698350000000005, 139.71576000000002 35.698310000000006, 139.7157 35.698280000000004, 139.71542000000002 35.698150000000005, 139.7151 35.697990000000004, 139.71506000000002 35.697970000000005, 139.71501 35.69794, 139.71494 35.69791, 139.7149 35.697900000000004, 139.71487000000002 35.69789, 139.71484 35.697880000000005, 139.71477000000002 35.697860000000006, 139.71473 35.69785, 139.71467 35.69783, 139.71462000000002 35.69782, 139.71458 35.69782, 139.71454 35.697810000000004, 139.71450000000002 35.697810000000004, 139.71447 35.697810000000004, 139.71442000000002 35.6978, 139.71435000000002 35.6978, 139.71428 35.6978, 139.71390000000002 35.697790000000005, 139.71379000000002 35.69778, 139.71375 35.69778, 139.71371000000002 35.69778, 139.71351 35.697770000000006, 139.71346 35.697750000000006, 139.71343000000002 35.69774, 139.71338 35.69773, 139.71336000000002 35.69773, 139.71316000000002 35.697720000000004)
4	4	LINESTRING (139.71316000000002 35.697720000000004, 139.71306 35.697720000000004, 139.71272000000002 35.69771, 139.7127 35.69771, 139.71248 35.697700000000005, 139.71202000000002 35.697680000000005, 139.7118 35.69767, 139.71169 35.697660000000006, 139.71163 35.697660000000006, 139.71157000000002 35.697660000000006, 139.7115 35.697660000000006, 139.71134 35.697660000000006, 139.71112000000002 35.697660000000006, 139.71104000000003 35.697660000000006, 139.71085000000002 35.697660000000006, 139.7107 35.697660000000006, 139.71047000000002 35.697660000000006, 139.71028 35.69767, 139.71025 35.69767, 139.71009 35.69767, 139.70987000000002 35.69767, 139.70961 35.697680000000005, 139.70939 35.697680000000005, 139.70935 35.697680000000005, 139.70917 35.69769, 139.70913000000002 35.69769, 139.7091 35.69769, 139.70906000000002 35.69769, 139.70895000000002 35.69771, 139.7089 35.69771, 139.70873 35.69774, 139.70860000000002 35.69776, 139.70837 35.697790000000005, 139.70816000000002 35.69782, 139.70801 35.69784000000001, 139.70795 35.69785, 139.70786 35.697860000000006, 139.70771000000002 35.697880000000005, 139.70764 35.69789, 139.70756 35.697900000000004)
4	5	LINESTRING (139.70756 35.697900000000004, 139.70753000000002 35.697720000000004, 139.7075 35.69758, 139.70749 35.697500000000005, 139.70745000000002 35.69733, 139.70742 35.697190000000006, 139.70738 35.69702, 139.70734000000002 35.69684, 139.70733 35.696760000000005, 139.70729 35.696580000000004, 139.70728 35.69651, 139.70726000000002 35.69644, 139.7072 35.69612, 139.70715 35.6959, 139.70715 35.695890000000006, 139.70710000000003 35.695640000000004, 139.70706 35.69543, 139.70705 35.69541, 139.70702 35.695240000000005, 139.70696 35.69492, 139.70687 35.694500000000005, 139.70682000000002 35.69424, 139.70681000000002 35.694190000000006)
4	6	LINESTRING (139.70681000000002 35.694190000000006, 139.70685 35.69418, 139.70686 35.69417, 139.70687 35.69417, 139.70688 35.694160000000004, 139.70688 35.69415, 139.70688 35.694140000000004, 139.70689000000002 35.693960000000004, 139.70693 35.69355, 139.70694 35.69346, 139.70697 35.69324, 139.70698000000002 35.69317, 139.70698000000002 35.693090000000005, 139.70699000000002 35.693070000000006, 139.70701000000003 35.69288, 139.70705 35.69263, 139.70708000000002 35.69232, 139.70710000000003 35.69221, 139.70710000000003 35.692150000000005, 139.70709000000002 35.69203, 139.70713 35.691660000000006, 139.70713 35.69158, 139.70713 35.69133, 139.70713 35.6912, 139.70712 35.691100000000006, 139.70711 35.69098, 139.70708000000002 35.690830000000005, 139.70706 35.690740000000005, 139.70704 35.690650000000005)
5	0	LINESTRING (139.70960000000002 35.67024, 139.70960000000002 35.67025, 139.70959000000002 35.670260000000006, 139.70960000000002 35.67027, 139.70960000000002 35.670280000000005, 139.70961 35.670300000000005, 139.70988 35.67061, 139.70995000000002 35.67069)
5	1	LINESTRING (139.70995000000002 35.67069, 139.7099 35.67085, 139.71011000000001 35.67094, 139.71015 35.670950000000005, 139.71021000000002 35.67098, 139.71029000000001 35.671020000000006, 139.71041000000002 35.6711, 139.71056000000002 35.67121, 139.71063 35.67127, 139.71083000000002 35.67141, 139.71081 35.671440000000004, 139.71089 35.67146, 139.71095000000003 35.67147000000001, 139.711 35.671490000000006, 139.71102000000002 35.671490000000006, 139.71125 35.671600000000005, 139.71146000000002 35.67168, 139.71156000000002 35.67172, 139.71164000000002 35.67175, 139.71168 35.671760000000006, 139.71171 35.671760000000006, 139.71174000000002 35.671760000000006, 139.71177 35.671760000000006, 139.71191000000002 35.67175, 139.71199000000001 35.67174, 139.71204 35.67174, 139.71209000000002 35.67174, 139.7123 35.67174, 139.71251 35.67174, 139.71252 35.67174, 139.71263000000002 35.67175, 139.71275 35.67174)
5	2	LINESTRING (139.71275 35.67174, 139.71292000000003 35.67146, 139.71296 35.671400000000006, 139.71303 35.67132, 139.71317000000002 35.67116, 139.71318000000002 35.671150000000004, 139.71354000000002 35.67076, 139.71367 35.670680000000004, 139.71375 35.670590000000004, 139.71385 35.67051, 139.714 35.6704, 139.71422 35.67024, 139.71433000000002 35.67018, 139.71476 35.669900000000005, 139.71494 35.669790000000006, 139.71536 35.669520000000006, 139.71543 35.669470000000004, 139.71558000000002 35.66937, 139.71589 35.66919)
5	3	LINESTRING (139.71589 35.66919, 139.71591 35.66922, 139.71598 35.6693, 139.71601 35.669340000000005, 139.71620000000001 35.66955, 139.71628 35.66964, 139.71636 35.66973, 139.71643 35.669810000000005, 139.71650000000002 35.669880000000006, 139.71658000000002 35.66996, 139.71663 35.67, 139.71674000000002 35.670080000000006, 139.71681 35.67013, 139.71691 35.670190000000005, 139.71711000000002 35.670260000000006, 139.71713 35.67027, 139.71718 35.67029, 139.71752 35.670410000000004, 139.71807 35.6706, 139.71854000000002 35.670770000000005, 139.71869 35.67083, 139.71893 35.670930000000006, 139.71903 35.67098, 139.71915 35.67103, 139.71967 35.67125, 139.71978000000001 35.6713, 139.71989000000002 35.671350000000004, 139.72011 35.671440000000004, 139.72041000000002 35.67157, 139.72050000000002 35.671620000000004, 139.72057 35.671640000000004, 139.72102 35.671800000000005, 139.72147 35.671960000000006, 139.72187000000002 35.6721, 139.72191 35.67211, 139.72197 35.67213, 139.72214000000002 35.67219, 139.72220000000002 35.67221, 139.72227 35.67224, 139.72233 35.67226, 139.72247000000002 35.67231, 139.72250000000003 35.672320000000006, 139.72252 35.67233, 139.72274000000002 35.672410000000006, 139.72308 35.672520000000006, 139.72338000000002 35.672630000000005, 139.72378 35.672760000000004, 139.7238 35.67277, 139.72396 35.67282, 139.72406 35.67287, 139.72426000000002 35.67293, 139.72449 35.672990000000006, 139.72489000000002 35.67311, 139.72495 35.67313, 139.72500000000002 35.673140000000004, 139.72560000000001 35.673320000000004, 139.72579000000002 35.67338, 139.72587000000001 35.673410000000004, 139.72629 35.67353, 139.72691 35.67372, 139.72733000000002 35.673840000000006, 139.72753 35.67391000000001, 139.72773 35.673970000000004, 139.72794000000002 35.67405, 139.72804000000002 35.67409, 139.72835 35.674200000000006, 139.72850000000003 35.67425, 139.72855 35.67427, 139.72907 35.67446, 139.72921000000002 35.6745, 139.72923 35.674510000000005, 139.72926 35.67452, 139.72930000000002 35.674530000000004, 139.72938000000002 35.67455, 139.72946000000002 35.67457, 139.72955000000002 35.67459, 139.72966000000002 35.674620000000004, 139.72976 35.674640000000004, 139.72987 35.67466, 139.72998 35.67468, 139.73018000000002 35.67472, 139.73019000000002 35.674730000000004, 139.73046000000002 35.674780000000005, 139.73069 35.67484, 139.73093 35.674910000000004, 139.73111 35.67499, 139.73125000000002 35.675050000000006, 139.73133 35.67508, 139.73141 35.67512, 139.73147 35.67515, 139.73157 35.675200000000004, 139.73173 35.6753, 139.73198000000002 35.675450000000005, 139.73241000000002 35.675700000000006, 139.73256 35.6758, 139.7328 35.67596, 139.73289 35.676010000000005, 139.733 35.67607, 139.73319 35.67618, 139.73325 35.67622, 139.73337 35.67629, 139.73350000000002 35.676370000000006, 139.73354 35.676390000000005, 139.73356 35.6764, 139.73358000000002 35.676410000000004, 139.73386000000002 35.676590000000004, 139.73391 35.67662, 139.73393000000002 35.67662, 139.73446 35.67694, 139.73468 35.677060000000004, 139.73478 35.67712, 139.73482 35.67714, 139.7349 35.67719, 139.73508 35.677290000000006)
5	4	LINESTRING (139.73508 35.677290000000006, 139.73510000000002 35.677290000000006, 139.73511000000002 35.677290000000006, 139.73513 35.677290000000006, 139.73518 35.677310000000006, 139.73526 35.67736, 139.73542 35.67745, 139.73545000000001 35.67746, 139.73553 35.677510000000005, 139.73563000000001 35.67757, 139.73568 35.67759, 139.73581000000001 35.677670000000006, 139.73588 35.677710000000005, 139.73600000000002 35.677780000000006, 139.73608000000002 35.67784, 139.73617000000002 35.6779, 139.73623 35.67795, 139.73626000000002 35.677980000000005, 139.73629000000003 35.678000000000004, 139.73634 35.67804, 139.73639 35.67808, 139.73646000000002 35.678140000000006, 139.73654000000002 35.67821, 139.73661 35.678270000000005, 139.73663000000002 35.67828, 139.73669 35.678340000000006, 139.73676 35.67839, 139.73682000000002 35.67842, 139.73686 35.678450000000005, 139.73689000000002 35.67846, 139.73695 35.678490000000004, 139.73700000000002 35.67851, 139.73705 35.678520000000006, 139.73709000000002 35.67853, 139.73716000000002 35.678540000000005, 139.73723 35.67855, 139.73727000000002 35.67855, 139.73734000000002 35.678560000000004, 139.73749 35.67857, 139.73756 35.67857, 139.73771000000002 35.678580000000004, 139.73789000000002 35.6786, 139.73802 35.678610000000006, 139.73809 35.67862, 139.73812 35.67862, 139.73814000000002 35.678630000000005, 139.73816000000002 35.678650000000005, 139.73817000000003 35.67866, 139.73822 35.67866, 139.73841000000002 35.67868, 139.73855 35.67869, 139.73875 35.67871, 139.73894 35.678720000000006, 139.73928 35.67875, 139.73931000000002 35.67875, 139.73942000000002 35.678760000000004, 139.73944 35.678760000000004, 139.73968000000002 35.678790000000006, 139.73992 35.67884, 139.74 35.678850000000004, 139.74012000000002 35.67887, 139.74053 35.67895, 139.74061 35.67897, 139.74104 35.679050000000004, 139.74115 35.67907, 139.74133 35.67911, 139.74177 35.679190000000006, 139.74181000000002 35.6792, 139.74191000000002 35.679210000000005, 139.74226000000002 35.67927, 139.74231 35.679280000000006, 139.74235000000002 35.67929, 139.74272000000002 35.67936, 139.74279 35.67938, 139.74308000000002 35.67942, 139.74324000000001 35.67945, 139.74329 35.679460000000006, 139.74367 35.67954, 139.74388000000002 35.67958, 139.74431 35.679660000000005, 139.74432000000002 35.679660000000005, 139.74485 35.67976, 139.74492 35.679770000000005, 139.74521000000001 35.67982, 139.74527 35.67981, 139.74529 35.67982, 139.74540000000002 35.679840000000006, 139.74562 35.67987, 139.74574 35.67987)
5	5	LINESTRING (139.74574 35.67987, 139.74595000000002 35.679840000000006, 139.74619 35.67976, 139.74657000000002 35.67965, 139.74693000000002 35.679550000000006, 139.74703000000002 35.67951, 139.74704 35.67951, 139.74714 35.679480000000005, 139.74718000000001 35.679460000000006, 139.74721000000002 35.67944, 139.74726 35.67942, 139.74732 35.679390000000005, 139.74737000000002 35.67935, 139.74747000000002 35.67929, 139.74756000000002 35.67922, 139.74761 35.67918, 139.74769 35.67911, 139.74786 35.678960000000004, 139.74805 35.67877, 139.74806 35.67875, 139.74828000000002 35.6785, 139.74831 35.678450000000005, 139.74852 35.678160000000005, 139.74855000000002 35.67813, 139.74887 35.677800000000005, 139.74895 35.677730000000004, 139.74903 35.67766, 139.74909000000002 35.67761, 139.74915000000001 35.677580000000006, 139.74925000000002 35.67752, 139.74932 35.677490000000006, 139.74933000000001 35.67748, 139.74942000000001 35.67745, 139.74951000000001 35.677420000000005, 139.74960000000002 35.677400000000006, 139.74968 35.67738, 139.74992 35.677350000000004, 139.75012 35.67732, 139.75038 35.677290000000006, 139.75051000000002 35.67727, 139.75061000000002 35.677260000000004, 139.75073 35.677260000000004, 139.75087000000002 35.677260000000004, 139.75101 35.67727, 139.75109 35.67728, 139.75124000000002 35.6773, 139.75152 35.677350000000004, 139.75153 35.677350000000004, 139.75185000000002 35.677440000000004, 139.75223 35.67756, 139.75240000000002 35.67761, 139.75254 35.67766, 139.75273 35.67772, 139.75279 35.67774, 139.75293000000002 35.67777, 139.75302000000002 35.67779, 139.75309000000001 35.677800000000005, 139.75315 35.67781, 139.75318000000001 35.677820000000004, 139.75321000000002 35.677820000000004, 139.75331 35.677820000000004, 139.7534 35.677820000000004, 139.75349 35.67781, 139.7536 35.67777, 139.7537 35.677730000000004, 139.75388 35.67766, 139.75465 35.67732, 139.75528 35.67705, 139.75543000000002 35.67699, 139.75573 35.676860000000005, 139.75583 35.676820000000006, 139.75598000000002 35.67674, 139.75662 35.676480000000005, 139.75717 35.67625, 139.75746 35.67613, 139.75776000000002 35.676010000000005, 139.75801 35.67591, 139.75809 35.67587, 139.75827 35.6758, 139.75871 35.675610000000006)
5	6	LINESTRING (139.75871 35.675610000000006, 139.75879 35.67562, 139.75886 35.675610000000006, 139.75893000000002 35.67559, 139.75900000000001 35.67557, 139.75921000000002 35.6755, 139.75929000000002 35.675470000000004, 139.75955000000002 35.675380000000004, 139.75958 35.67537, 139.75959 35.67537, 139.75962 35.67537, 139.75975000000003 35.67537, 139.75977 35.67539, 139.7598 35.675430000000006, 139.75983000000002 35.675470000000004, 139.75985 35.67553, 139.75988 35.675610000000006, 139.75997 35.67586, 139.76004 35.676030000000004, 139.76014 35.67631, 139.76025 35.67665, 139.76031 35.67683, 139.76037000000002 35.67701, 139.76043 35.67718, 139.76045000000002 35.677220000000005, 139.7605 35.67737, 139.76058 35.67761, 139.7607 35.677960000000006, 139.76072000000002 35.678000000000004, 139.76077 35.67817, 139.76083 35.678340000000006, 139.76088000000001 35.67848, 139.76092 35.6786, 139.76096 35.67873, 139.76103 35.67895, 139.76107000000002 35.67907, 139.76112 35.679170000000006, 139.7613 35.67969, 139.76135000000002 35.679860000000005, 139.76147 35.68021, 139.76163000000003 35.68068, 139.76169000000002 35.68086, 139.76178000000002 35.68112, 139.76188000000002 35.68142, 139.76192 35.68151, 139.76205000000002 35.681900000000006, 139.76209 35.682030000000005, 139.76215000000002 35.68222, 139.76215000000002 35.682230000000004, 139.76216000000002 35.68225, 139.76221 35.682430000000004, 139.76226 35.682610000000004, 139.76232000000002 35.68278, 139.76243000000002 35.683130000000006, 139.76247 35.68321, 139.76253 35.68341, 139.76254 35.683420000000005, 139.76258 35.68356, 139.76261000000002 35.68368, 139.76262 35.6837, 139.76263 35.68377, 139.76265 35.683870000000006, 139.76266 35.68388, 139.76275 35.68423, 139.76277000000002 35.68432, 139.7628 35.68441, 139.76285000000001 35.68453, 139.76287000000002 35.684610000000006, 139.76292 35.68477, 139.76302 35.685120000000005, 139.76306000000002 35.68525)
5	7	LINESTRING (139.76306000000002 35.68525, 139.76309 35.685370000000006, 139.7631 35.685410000000005, 139.7631 35.685430000000004, 139.76313000000002 35.68553, 139.76313000000002 35.685550000000006, 139.76315000000002 35.6856, 139.76321000000002 35.68583, 139.76322000000002 35.685860000000005, 139.76322000000002 35.68587, 139.76325 35.68594, 139.76328 35.68603, 139.76330000000002 35.686060000000005, 139.76333000000002 35.68614, 139.76335 35.68618, 139.76340000000002 35.686280000000004, 139.76343 35.68638, 139.76347 35.68652, 139.76358000000002 35.68694, 139.76375000000002 35.68759, 139.76382 35.687830000000005, 139.76383 35.68791, 139.76392 35.68822, 139.76392 35.68824, 139.76395000000002 35.688340000000004, 139.76409 35.688880000000005, 139.7641 35.688900000000004, 139.7641 35.688930000000006, 139.76414 35.6891, 139.76417 35.6892, 139.76418 35.689220000000006, 139.76419 35.68923, 139.76421000000002 35.689240000000005, 139.76422000000002 35.689240000000005, 139.76425 35.68925, 139.76425 35.68927, 139.76429000000002 35.689420000000005, 139.76429000000002 35.689440000000005, 139.76431000000002 35.689490000000006, 139.76431000000002 35.689510000000006, 139.76436 35.689710000000005, 139.76444 35.6901, 139.7645 35.69041, 139.76452 35.69048, 139.76455 35.69059, 139.7646 35.690900000000006, 139.76466000000002 35.69122, 139.76472 35.69154, 139.76475000000002 35.69165, 139.76481 35.691930000000006, 139.76492000000002 35.692440000000005)
